회사명,종목코드,이벤트시작일,시장,match_status,기사수,키워드종류,대표제목,baseline_stock,baseline_index,price_30d,return_30d,excess_30d,price_60d,return_60d,excess_60d,price_90d,return_90d,excess_90d,price_180d,return_180d,excess_180d,price_365d,return_365d,excess_365d,min_price_1y,min_return_1y,min_days_1y,min_excess_1y,max_price_1y,max_return_1y,max_days_1y,max_excess_1y,상장폐지일,상장폐지사유,is_bankrupt_delist
삼성전기,009150,2015-07-15,KOSPI,current_exact,1,구조조정,"삼성전기, 구조조정 통해 수익성 개선될 것 -한국투자證",58930.833333333336,2092.6028333333334,54100.0,-0.08197463127677929,-0.022678700220583492,63300.0,0.07414058854306593,0.15114652142553597,61400.0,0.04189940184114138,0.07704837142184784,60100.0,0.019839642518771905,0.11434531276978388,52200.0,-0.11421581797870384,-0.07415430606734175,46700.0,-0.20754556895795917,359.0,-0.14565956208151487,71500.0,0.21328676273031943,132.0,0.24975466390952872,,,False
삼성전기,009150,2015-11-19,KOSPI,current_exact,1,구조조정,"삼성전기, 사업 구조조정 내년 신성장 이끈다-대신",63685.0,1977.7305000000001,67100.0,0.053623302190468625,0.051874074982818374,54300.0,-0.14736594174452378,-0.09716673613991789,60300.0,-0.053152233649996106,-0.005728937098721798,50900.0,-0.20075370966475625,-0.1958640141273713,48100.0,-0.2447201067755358,-0.2431271192577723,45400.0,-0.2871162754180733,349.0,-0.2877278349809157,71500.0,0.12271335479312251,5.0,0.103216512326467,,,False
삼성전기,009150,2016-04-12,KOSPI,current_exact,3,희망퇴직,"삼성전기, 오늘부터 전 직원 대상 희망퇴직 접수",56550.0,1933.46,50400.0,-0.10875331564986734,-0.13152596157996166,52400.0,-0.07338638373121131,-0.09697104542578983,47400.0,-0.1618037135278515,-0.19029150225893454,47800.0,-0.15473032714412027,-0.21853304351787517,69200.0,0.2236958443854995,0.12260763981959188,45350.0,-0.19805481874447395,240.0,-0.24853944216569812,69500.0,0.229000884173298,353.0,0.11171374091716646,,,False
삼성전기,009150,2016-06-12,KOSPI,current_exact,1,구조조정,"[단독] 삼성전기, 또 인력 구조조정 착수",53864.166666666664,1985.7165000000002,47600.0,-0.11629562015563832,-0.11907219979326522,58700.0,0.08977830035428624,0.05800966671499275,47700.0,-0.11443909834924271,-0.11734157712705406,45700.0,-0.15156953447715704,-0.1711964550370657,82400.0,0.5297739684700713,0.34235874580359327,45350.0,-0.15806736079954198,179.0,-0.18090722741695675,86100.0,0.598465275306713,362.0,0.39905438256346404,,,False
삼성전자,005930,2015-09-08,KOSPI,current_exact,1,구조조정,"삼성전자, 구조조정 통해 인력 10% 줄이기로 주요 대상은?",24027.666666666668,2010.4441666666664,25400.0,0.05711471498134091,0.05259539856162765,26880.0,0.11871037553930885,0.11112208555529612,25240.0,0.05045572465074977,0.07372131314218167,24460.0,0.01799314678911812,0.0441436699114961,32420.0,0.3492779157360264,0.32369360248518153,22240.0,-0.0744003440478338,17.0,-0.040778835036350936,33740.0,0.4042145859634032,350.0,0.3845742328573525,,,False
삼성전자,005930,2016-04-28,KOSPI,current_exact,1,구조조정,"삼성전자, 1분기 '서프라이즈' 이재용식 선제적 구조조정 주효",24669.0,1957.356166666667,25600.0,0.03773967327414973,0.03274628806415092,27960.0,0.13340629940411053,0.14899169320528993,30540.0,0.2379910008512709,0.20340668018130614,31940.0,0.29474238923345086,0.2539660427041146,44620.0,0.8087478211520531,0.6820034720355537,24900.0,0.009363979083059748,1.0,-0.009433741004844398,44620.0,0.8087478211520531,365.0,0.6820034720355537,,,False
삼성전자,005930,2017-09-15,KOSPI,current_exact,1,구조조정,"삼성전자, 美 전장업체 하만 구조조정",48104.666666666664,2384.0768333333326,53920.0,0.12088917222168338,0.08063326883601896,55920.0,0.16246518009340738,0.10266712129203048,51060.0,0.06143548096511786,0.025613159522876572,51760.0,0.07598708372022123,0.0332018994340042,45150.0,-0.06142162229582715,-0.027418174000921502,43850.0,-0.08844602741244778,339.0,-0.031318324383302176,57220.0,0.18948958521002823,47.0,0.11717934576794065,,,False
삼성전자,005930,2019-03-18,KOSPI,current_exact,1,구조조정,"삼성전자, 中 스마트폰 기업 구조조정에 점유율 반등",42858.333333333336,2134.871833333333,47050.0,0.09780283881003293,0.04580057575458474,41200.0,-0.038693369628621466,-0.0016551586696655907,43900.0,0.02430488041998835,0.044981453432060614,47100.0,0.09896947307019244,0.13300047774174528,47300.0,0.10363601011083023,0.3202447198764671,41200.0,-0.038693369628621466,60.0,-0.0016551586696655907,62400.0,0.45595955667898114,308.0,0.39611138936901535,,,False
삼성전자,005930,2019-06-05,KOSPI,current_exact,1,구조조정,"삼성전자, 中 마지막 스마트폰 공장서도 생산직 구조조정 시작",44565.833333333336,2150.2650000000003,45650.0,0.024327306045363484,0.04277852019803774,43950.0,-0.013818508199480273,0.08072100204693133,43250.0,-0.029525608182651153,0.056312648962398515,50400.0,0.13091119878830937,0.1580450636840316,54600.0,0.2251537986873351,0.2247282697409032,42500.0,-0.046354643878905755,292.0,0.26421405346770044,62400.0,0.400175769928383,229.0,0.34791476954005907,,,False
삼성전자,005930,2019-07-09,KOSPI,current_exact,1,구조조정,"삼성전자, 中 스마트폰 사업 부진..일부 지역본부 통합 등 구조개편 [전세계 구조조정 바람]",44540.0,2125.1686666666665,42650.0,-0.04243376740008986,0.05382149453519802,46900.0,0.05298607992815452,0.10268503715601995,47750.0,0.07207004939380335,0.12074320568916241,55500.0,0.24607094746295455,0.232000848556295,53000.0,0.1899416255051638,0.17407872772105049,42500.0,-0.04580152671755722,258.0,0.25662560612491825,62400.0,0.40098787606645714,195.0,0.3363006183021322,,,False
삼성전자,005930,2019-11-05,KOSPI,current_exact,1,구조조정,"삼성전자, 中 조직개편 스마트폰 부문 구조조정 유력",47269.166666666664,2022.2763333333335,49500.0,0.04719425982405734,0.028174274259934906,55500.0,0.1741268973784884,0.1084614566680282,57200.0,0.21009114468557732,0.1623213789644733,48500.0,0.02603882023165216,0.08879302016047841,58500.0,0.23759321615570417,0.07191671530163357,42500.0,-0.10089381732277902,139.0,0.1660411828230962,62400.0,0.3200994305660845,76.0,0.20124145715031827,,,False
삼성전자,005930,2026-04-11,KOSPI,current_exact,1,구조조정,"삼성전자, 中사업 구조조정 시작하나 ""반도체 분야 집중"" 전망",178060.0,5411.398500000001,285500.0,0.60339211501741,0.15788038639494784,302500.0,0.698865550937886,0.2702477915915733,,,,,,,,,,201000.0,0.12883297764798374,2.0,0.055428385470934094,362500.0,1.0358306188925082,68.0,0.3608772773487283,,,False
삼성정밀화학,004000,2014-04-23,KOSPI,current_exact,1,구조조정,"삼성정밀화학, 고강도 사업재편 그룹 구조조정 일환?",45393.75,1997.3387500000001,40450.0,-0.10890816467024644,-0.11883700122839158,40350.0,-0.11111111111111116,-0.09988680076315437,42600.0,-0.061544816191656304,-0.0773614872495827,34950.0,-0.23007021891780255,-0.1963860228844556,43200.0,-0.048327137546468446,-0.136480061030279,29000.0,-0.3611455321492496,196.0,-0.32814724880847923,43700.0,-0.03731240534214508,100.0,-0.07524350240817845,,,False
삼성정밀화학,004000,2015-03-24,KOSPI,current_exact,1,구조조정,"[퀀트분석]삼성정밀화학, 구조조정 효과 등 주가 모멘텀↑ ‘종합점수 88점’",34400.0,1956.304,43200.0,0.2558139534883721,0.1448363140212956,42500.0,0.23546511627906974,0.13977651164502514,35850.0,0.04215116279069764,-0.008380860862067907,36600.0,0.06395348837209291,0.059671945217245836,38650.0,0.12354651162790709,0.10370501460086023,32550.0,-0.053779069767441845,150.0,-0.012766016581433837,44300.0,0.28779069767441867,49.0,0.21598897360699354,,,False
삼성정밀화학,004000,2016-02-29,KOSPI,current_exact,1,구조조정,"삼성정밀화학, 혹독한 구조조정 끝.. 롯데와 시너지만 남았다-하이투자",36903.333333333336,1926.8400000000004,41450.0,0.12320476921687273,0.08412524003956712,37550.0,0.017523258964863064,-0.01740958444714824,35350.0,-0.04209195194652704,-0.06300183548641614,34600.0,-0.06241531930268274,-0.11717336875152096,33750.0,-0.08544846897299252,-0.17097710653501086,27050.0,-0.26700388402131703,280.0,-0.2859571961800845,41450.0,0.12320476921687273,30.0,0.08412524003956712,,,False
삼성중공업,010140,2015-09-02,KOSPI,current_exact,1,구조조정,"삼성중공업, 30% 임원감축 고강도 구조조정",10756.05,2020.8461666666667,8748.0,-0.1866902812835567,-0.1613711018672116,9652.0,-0.10264455817888529,-0.10976723459570303,8459.0,-0.2135588808159129,-0.21508489174351364,7591.0,-0.29425765034561935,-0.24270193651386396,7057.0,-0.34390412837426376,-0.3497798024009112,6029.0,-0.439478247126036,265.0,-0.3983241167234002,10627.0,-0.011997898856922262,41.0,-0.011109079759113571,,,False
삼성중공업,010140,2016-05-17,KOSPI,current_exact,15,"구조조정,인력감축,희망퇴직","삼성중공업, 산업은행에 자구안 제출 삼성계열사 중 17년 만에 첫 구조조정",8021.3,1973.3010000000004,6615.0,-0.17532070861331706,-0.16452103841601806,7664.0,-0.04454390186129431,-0.06877183262299735,7143.0,-0.10949596698789477,-0.14722918660314832,7856.0,-0.0206076321793226,-0.021164566980449995,9621.0,0.19943151359505307,0.03737868941871114,6029.0,-0.248376198371835,7.0,-0.2303247201634926,10287.0,0.2824604490543927,294.0,0.22126907480383506,,,False
삼성중공업,010140,2017-01-26,KOSPI,current_exact,1,구조조정,"삼성중공업, 구조조정 비용 부담, 충당금 반영 등으로 작년 영업적자 지속",7887.333333333333,2018.8256666666668,9038.0,0.14588792156199815,0.11285171916248449,9788.0,0.2409770940748881,0.173197921463484,9247.0,0.17238610430225676,0.07876022245708514,9871.0,0.2515002958329813,0.042926400480947535,7897.0,0.0012255937790550675,-0.2741495129042528,5831.0,-0.26071338010311884,335.0,-0.4676873354240091,11329.0,0.43635364719803915,140.0,0.26653990894723756,,,False
삼성중공업,010140,2018-11-30,KOSPI,current_exact,3,희망퇴직,"삼성중공업, 올해 첫 집중 희망퇴직 실시",7005.016666666666,2175.1150000000002,6834.0,-0.02441345607076828,0.05149747277667205,8079.0,0.15331631378464494,0.14952570960969336,8646.0,0.23425830535735104,0.22491397183935313,7060.0,0.007849136690134095,0.07763625139441421,6494.0,-0.07295010004734703,-0.034701547671955324,6154.0,-0.12148674402392567,250.0,0.0005320917617684939,8920.0,0.2733731302090645,87.0,0.24696303235216965,,,False
삼성중공업,010140,2019-11-22,KOSPI,current_exact,1,희망퇴직,"삼성중공업, 올해도 희망퇴직 실시",7230.85,2065.7711666666673,6768.0,-0.06401045520236215,-0.13078398537797753,6863.0,-0.05087230408596499,-0.13506305867664337,6173.0,-0.14629677008927033,-0.2090959975287081,4017.0,-0.444463652267714,-0.40761002206165753,6541.0,-0.0954037215541742,-0.3552673705369146,2940.0,-0.5934087970293949,122.0,-0.3110391057107289,7070.0,-0.022244964284973467,54.0,-0.10221937577795315,,,False
삼성중공업,010140,2021-01-14,KOSPI,current_exact,1,희망퇴직,상시 희망퇴직 삼성중공업 유급휴직 시행,6027.016666666666,2639.5745,6296.0,0.044629598391686454,-0.1476080141477587,6287.0,0.04313632228216835,-0.11072768117748,7127.0,0.1825087591705128,-0.023132528847688683,6296.0,0.044629598391686454,-0.1947292452401186,5670.0,-0.05923605100367513,-0.16620234424525626,5070.0,-0.15878779163820678,320.0,-0.23434371930760967,7334.0,0.2168541096894263,76.0,0.05703838939056749,,,False
삼성증권,016360,2014-06-24,KOSPI,current_exact,1,구조조정,"[모닝터치R] 삼성증권, 구조조정 효과 가시화 자사주 매입 가능성으로 투자포인트 많아 - KDB대우증권",40520.02127659575,1993.1523404255322,45734.0,0.12867660379082357,0.11188528338060233,46268.0,0.14185527406729848,0.1078700847766465,45589.0,0.12509812590676206,0.10196007537289176,45346.0,0.1191010905562313,0.144203206140056,56064.0,0.38361230408293023,0.33726478829056195,40496.0,-0.0005928248761710719,99.0,0.00021611500907026127,64406.0,0.5894858386266626,296.0,0.5158599262475125,,,False
삼성증권,016360,2014-08-18,KOSPI,current_exact,1,구조조정,"[모닝터치R] 삼성증권, 구조조정 마무리..수익성 개전 전망 - 동양증권",44141.9,2017.6229999999998,45928.0,0.04046268964407962,0.018165659921480115,43455.0,-0.015561178834622047,0.04240951241939306,48062.0,0.08880677995283381,0.12548013270505742,45298.0,0.026190535522938596,0.055627650385328575,46704.0,0.05804235884726294,0.08845587019204826,40496.0,-0.08259499477820398,44.0,-0.06966740622474288,64406.0,0.4590672354384382,241.0,0.3984627518456163,,,False
삼성증권,016360,2014-11-18,KOSPI,current_exact,2,구조조정,"삼성증권, 구조조정 이후 실적 정상화[현대證]",45544.316666666666,1993.9513333333334,45880.0,0.007370476887163857,0.05574243648363686,42145.0,-0.07463755997363741,-0.028833366156803986,45298.0,-0.005408285483113673,0.012506561652908088,58877.0,0.2927408798536517,0.23267488693573712,42630.0,-0.06398859133173951,-0.048405797101054526,41078.0,-0.09806529098581274,59.0,-0.044994119405897925,64406.0,0.4141391223712876,149.0,0.34094342083795026,,,False
삼성증권,016360,2015-02-17,KOSPI,current_exact,1,구조조정,"삼성증권, ‘에이블씨엔씨 구조조정 효과 목표가 상향’",45519.23333333333,1940.139,45831.0,0.006849119456464159,-0.04353438399354648,63048.0,0.3850848395952775,0.27861257137119666,58877.0,0.29345324357396185,0.20398491166578414,46898.0,0.030289760299126334,0.01566142696837014,35840.0,-0.2126405175248265,-0.18367403625724732,33367.0,-0.2669692005650358,338.0,-0.2156280337723473,64406.0,0.4149183824859384,58.0,0.31195617204637704,,,False
삼성카드,029780,2015-12-21,KOSPI,current_exact,2,희망퇴직,삼성카드에 이어 신한카드도 2년만에 희망퇴직,34705.0,1998.6418333333334,28700.0,-0.17302982279210488,-0.09638185576849867,37050.0,0.06756951447918169,0.10879842901456072,37800.0,0.08918023339576431,0.09362416786426297,41150.0,0.18570811122316666,0.19447498132520513,42100.0,0.21308168851750464,0.19141789366214823,28700.0,-0.17302982279210488,21.0,-0.12109363712735632,54300.0,0.5646160495605821,266.0,0.568199399620552,,,False
삼성카드,029780,2019-01-28,KOSPI,current_exact,1,구조조정,"삼성카드, 가계부채 구조조정에 불확실성 투자의견 하향-키움",33899.166666666664,2077.7901666666667,33800.0,-0.0029253423142161505,-0.0784863088892016,34400.0,0.014774207822217944,-0.015488633123944329,37050.0,0.09294722092480168,0.026222565299085288,35400.0,0.04427345804960803,0.06752420176843554,36900.0,0.08852233339069304,0.040909328516363974,31500.0,-0.07077361783721325,211.0,0.002953830258483947,41650.0,0.22864377197079588,324.0,0.17234846592409125,,,False
삼성화재,000810,2017-11-01,KOSPI,current_exact,1,구조조정,"삼성화재, 미국사업 구조조정",281466.6666666667,2402.0905,258500.0,-0.08159639981051636,-0.11211960449410341,265500.0,-0.05672666982472763,-0.08901500367393111,279500.0,-0.006987209853150267,-0.0759477673342277,267500.0,-0.04962103268593088,-0.09678391018784038,272500.0,-0.031856939838939,0.12535216614603528,250500.0,-0.11001894836570347,211.0,-0.11872782090818279,294500.0,0.04630506868782569,93.0,-0.005025012339512802,,,False
삼양사,145990,2015-03-23,KOSPI,current_exact,12,구조조정,"[fn특징주]삼양사, 그룹 구조조정 수혜 분석에 '上'",65385.0,1954.5271666666667,113000.0,0.7282251280874819,0.6313409115041531,124000.0,0.8964594325915729,0.798444507754253,120500.0,0.8429303357039075,0.7914432880692837,89000.0,0.3611684637149193,0.35597394224369894,97300.0,0.4881088934770972,0.46647561354400513,73800.0,0.12869924294562973,169.0,0.16750513316818394,136000.0,1.0799877647778544,50.0,1.0072116807411613,,,False
삼양홀딩스,000070,2015-12-14,KOSPI,current_exact,1,구조조정,"삼양홀딩스, 화학 자회사 구조조정 시 주가 할증 기대-유안타",102041.43333333333,2000.4945,115777.0,0.13460773940520232,0.17670458096112762,98427.0,-0.03542123248628093,0.04716559791990116,127455.0,0.24905144740224805,0.2631602090109403,104433.0,0.02343721161632706,0.03415181243127563,81744.0,-0.1989136439021666,-0.21665200809162077,78408.0,-0.23160624622089787,262.0,-0.24771501332823065,127455.0,0.24905144740224805,91.0,0.2631602090109403,,,False
서연탑메탈,019770,2019-02-22,KOSDAQ,current_exact,1,구조조정,"서연탑메탈, 중국 자회사 정리 “적자사업 구조조정 차원”",3482.1666666666665,695.9525000000001,3310.0,-0.04944239697506336,-0.09435566332585588,3410.0,-0.020724644617814536,-0.11479356455128686,2650.0,-0.23897956253290575,-0.24032663722550318,2645.0,-0.24041545015076815,-0.1254758529799842,2760.0,-0.20739003493993202,-0.12597284051933555,2165.0,-0.3782606614655626,165.0,-0.17069980063095092,3840.0,0.10276169051835549,20.0,0.017314048617507627,,,False
서울반도체,046890,2016-02-03,KOSDAQ GLOBAL,current_exact,2,구조조정,"서울반도체, LED 산업 구조조정 속 소폭 성장-KTB",16477.5,674.5638333333335,14250.0,-0.13518434228493403,-0.1341113032372332,15100.0,-0.08359884691245634,-0.11682945543159062,15150.0,-0.08056440600819303,-0.11628551270849752,17400.0,0.05598543468365946,0.012763184651972459,15350.0,-0.06842664239113938,0.0227787117846332,12950.0,-0.21407980579578212,9.0,-0.11607005480359767,17900.0,0.08632984372629338,169.0,0.03658486036296971,,,False
서울반도체,046890,2016-04-26,KOSDAQ GLOBAL,current_exact,3,구조조정,"서울반도체, 산업 구조조정 수혜입을 것-미래에셋대우",14545.833333333334,677.4515,13850.0,-0.04783729590375252,-0.06331958504179425,13850.0,-0.04783729590375252,-0.004540469488872656,17450.0,0.19965625895158978,0.15905040008198812,14300.0,-0.016900601546834704,0.026750493771427908,19200.0,0.31996562589515887,0.3824667791142454,13200.0,-0.09252363219707826,197.0,0.022187900658041215,19200.0,0.31996562589515887,365.0,0.3824667791142454,,,False
서울반도체,046890,2017-01-04,KOSDAQ GLOBAL,current_exact,3,구조조정,[머니몬스터] LED 산업 구조조정 수혜 '서울반도체',14599.166666666666,621.1541666666666,16600.0,0.13705120155259998,0.15628019059852905,16550.0,0.1336263485358753,0.1611624540384008,17100.0,0.17129973171984703,0.164319446363957,20850.0,0.42816370797419956,0.36406394744776005,27900.0,0.911067983332382,0.6102476019187499,14750.0,0.010331639933786274,12.0,-0.0004963214552946571,33150.0,1.2706775500884753,327.0,0.9943438433463219,,,False
서울반도체,046890,2019-09-20,KOSDAQ GLOBAL,current_exact,1,구조조정,"[리포트 브리핑]서울반도체, '업계 구조조정의 정점을 지나는 중 ' 목표가 20,000원 - 하이투자증권",15785.833333333334,637.3761666666667,13000.0,-0.17647679881750522,-0.19499621317694793,13650.0,-0.1353006387583804,-0.1747652981680381,14650.0,-0.07195270020588085,-0.08838543472136973,11100.0,-0.2968378820672545,-0.05798965612428042,17600.0,0.11492371852399308,-0.24532482125772148,10000.0,-0.36652061447500395,185.0,-0.06274997353743095,18950.0,0.20044343556986743,150.0,0.113816673822422,,,False
서울반도체,046890,2020-07-30,KOSDAQ GLOBAL,current_exact,1,구조조정,"[리포트 브리핑]서울반도체, '서서히 나타나는 산업 구조조정 효과' 목표가 20,000원 - 삼성증권",13988.333333333334,743.3788333333333,16300.0,0.16525676158703684,0.02419656190867636,17050.0,0.21887287024901703,0.09439909924890122,18350.0,0.3118074585964494,0.22729985110246864,21950.0,0.5691647801739543,0.23202689646145513,18400.0,0.31538186584058137,-0.07171708527743337,15550.0,0.11164065292505665,21.0,0.04739189505754493,22100.0,0.5798880019063504,175.0,0.25969975333950246,,,False
세아특수강,019440,2016-12-14,KOSPI,delisted_exact,1,구조조정,"[퀀트분석] 세아특수강, 美 인프라 투자 확대ㆍ中 구조조정 가격 인상 ‘종합점수 94점’",19953.333333333332,2012.972166666667,22050.0,0.10507851653859013,0.07337523003015778,21500.0,0.07751419979953234,0.044886906476301336,21500.0,0.07751419979953234,0.01749954319681235,22550.0,0.13013698630136994,-0.04120062037029015,22150.0,0.11009021049114609,-0.1166927728470073,20250.0,0.014868025392582807,72.0,-0.025444421384914317,23850.0,0.19528900768459745,233.0,0.005282489131145152,2026-02-12,지주회사(최대주주등)의 완전자회사화 등,False
세진중공업,075580,2016-09-06,KOSPI,current_exact,2,구조조정,"[특징주]세진중공업, 조선업 구조조정 수혜 기대 7%↑",2402.3166666666666,2007.8854999999999,2430.0,0.011523598748430341,-0.017070910251211435,2163.0,-0.09961911765726139,-0.09448660387597263,1769.0,-0.26362747070536074,-0.2414521524414458,2211.0,-0.07963840459556393,-0.11623137765104963,2106.0,-0.12334621441802707,-0.278700939575413,1745.0,-0.2736178272362094,92.0,-0.26565148652604453,2936.0,0.22215361560715707,286.0,0.04135919281761047,,,False
스코넥,276040,2026-02-09,KOSDAQ,current_exact,1,구조조정,"스코넥, 구조조정 효과 본격화 재무 안정성 기반 자금조달 추진",1396.9333333333334,957.0453333333334,849.0,-0.3922401450796984,-0.5800940119811617,327.0,-0.7659158155960676,-0.9086307549092872,327.0,-0.7659158155960676,-1.0274443534291762,,,,,,,327.0,-0.7659158155960676,57.0,-0.8491769359331048,1089.0,-0.22043523909516083,3.0,-0.39696257879624086,,,False
승화프리텍,111610,2014-08-26,KOSDAQ,delisted_exact,1,구조조정,"[더벨]승화프리텍, 구조조정 + 신규사업 모색 '회사 안정화'",94114.0,547.2439999999999,24360.0,-0.7411649701425931,-0.7964163753658575,17400.0,-0.8151178358161378,-0.8382811779450604,17400.0,-0.8151178358161378,-0.805407359319365,17400.0,-0.8151178358161378,-0.9398811954875094,17400.0,-0.8151178358161378,-1.0347566075523291,17040.0,-0.8189429840406316,50.0,-0.8157743791769877,39000.0,-0.585608942346516,1.0,-0.6221301285084476,2016-01-25,"기업의 계속성, 경영의 투명성 또는 그 밖에 코스닥시장의 건전성 등을 종합적으로 고려하여 상장폐지 기준에 해당한다고 결정",False
시노펙스,025320,2016-02-26,KOSDAQ,current_exact,1,구조조정,"시노펙스, 구조조정 끝냈다 1분기 본격 턴어라운",1218.85,667.5861666666666,1469.0,0.20523444230217014,0.19186712916880921,1453.0,0.19210731427164962,0.1404677880881382,1880.0,0.5424375435861675,0.5119488451235219,1604.0,0.31599458505968747,0.28574555603297247,1443.0,0.1839028592525742,0.26698751474149107,1224.0,0.004225294334823992,276.0,0.11587555071870648,2112.0,0.7327809000287158,126.0,0.7078045985924717,,,False
시노펙스,025320,2016-05-16,KOSDAQ,current_exact,1,구조조정,"[더벨]시노펙스, 1Q 흑자전환...지난해 구조조정 효과 반영",1461.8333333333333,683.7443333333335,1787.0,0.2224375783833088,0.2064730341311447,2006.0,0.37224945844259505,0.34806546764291535,1849.0,0.26485007410785544,0.242728257619919,1453.0,-0.006042640519895004,0.08538675828560416,1579.0,0.08015049595257095,0.14542976944319852,1224.0,-0.16269524569604377,196.0,-0.03005161135513723,2112.0,0.4447611446813362,46.0,0.4440069641469946,,,False
신세계,004170,2018-02-01,KOSPI,current_exact,1,구조조정,"[단독]신세계, 아동복 '톰키드' 정리..인력 조직 구조조정 신호탄?(종합)",288400.0,2507.064,325500.0,0.12864077669902918,0.18129360087902613,383500.0,0.32975034674063797,0.35484105044824177,417500.0,0.44764216366158105,0.4482221249230406,332000.0,0.15117891816920936,0.23566180332890196,272000.0,-0.0568654646324549,0.06423395684222621,236500.0,-0.1799583911234397,341.0,0.012216200350890438,465500.0,0.6140776699029127,112.0,0.6304529997708377,,,False
신세계,004170,2025-02-06,KOSPI,current_exact,1,구조조정,"신세계, 주주환원 확대와 구조조정 효과 실적 개선 전망-NH",133158.33333333334,2480.7403333333336,160200.0,0.20307904124162945,0.16694077015293174,152000.0,0.14149821640903681,0.202988059293305,158300.0,0.18881031353651667,0.15129745279239204,171300.0,0.28643845046623695,-0.0026928451510255247,329500.0,1.4744977783340634,0.42303760266876145,130800.0,-0.017710745353276214,1.0,-0.03431049427231525,329500.0,1.4744977783340634,364.0,0.39303446247714424,,,False
신세계인터내셔날,031430,2021-12-14,KOSPI,current_exact,3,구조조정,"[리포트 브리핑]신세계인터내셔날, '국내 패션 사업부 구조조정 속에 해외 브랜드 사업 호조' 목표가 230,000원 - 대신증권",33471.666666666664,3000.5013333333336,27300.0,-0.18438480306727079,-0.1715831645855237,29200.0,-0.12762037544191596,-0.02896308439366435,28900.0,-0.13658317980381407,-0.018319165256911685,33250.0,-0.0066225165562913135,0.15868030395014854,26350.0,-0.21276701687994815,-0.012383392099022617,22500.0,-0.3277896728576407,44.0,-0.19914072708146802,35950.0,0.07404272270079182,177.0,0.19904227833060661,,,False
신한생명,055550,2014-08-22,KOSPI,current_exact,1,희망퇴직,"신한생명, 희망퇴직 단행 전직원 3%선",47450.0,2020.7866666666669,51200.0,0.0790305584826132,0.06988395550951365,46950.0,-0.010537407797681753,0.04167328242856683,49250.0,0.037934668071654354,0.06898528202397669,43250.0,-0.0885142255005269,-0.06258537930861474,40250.0,-0.15173867228661753,-0.05723257235193846,39150.0,-0.17492096944151736,322.0,-0.18005923242820898,53400.0,0.1253951527924131,12.0,0.1103449083331598,,,False
신한생명,055550,2016-12-12,KOSPI,current_exact,1,희망퇴직,"신한생명, 2년만에 희망퇴직 실시..보험업계도 감원 바람",42824.166666666664,2012.1708333333333,45300.0,0.057813929050964274,0.026504874360859576,47500.0,0.10918679094747907,0.07792246406999803,49050.0,0.14538130728366006,0.09299054357696668,50300.0,0.17457043336122524,0.002766349463444895,47950.0,0.11969487633540266,-0.1033623110720614,44800.0,0.046138278619938244,32.0,0.014024123302608826,55400.0,0.2936620677576913,241.0,0.12106282274660263,,,False
신한생명,055550,2018-12-14,KOSPI,current_exact,8,희망퇴직,"신한생명, 2년 만에 희망퇴직 단행 ""위로금은 업계 최대 42개월분""",43043.333333333336,2140.5513333333333,38350.0,-0.109037404166344,-0.07351789470663161,42450.0,-0.01378455819716573,-0.03710502983889541,43800.0,0.01757918376829548,0.010511534218818008,45850.0,0.06520560675288456,0.08006221534624691,44400.0,0.03151862464183375,0.018625373152419966,38350.0,-0.109037404166344,27.0,-0.0729386046981697,48000.0,0.11515526988306357,165.0,0.15800466662726687,,,False
신한은행,055550,2015-01-16,KOSPI,current_exact,4,희망퇴직,"신한은행, 희망퇴직 신청자 310명 작년보다 2배 많아",47810.833333333336,1942.1476666666667,42800.0,-0.10480539626653662,-0.1130860917097084,42500.0,-0.11108012479737861,-0.15626841549206139,42650.0,-0.10794276053195762,-0.20976423205411954,39300.0,-0.1780105624596936,-0.2453392911540272,37750.0,-0.21042999320237743,-0.1776324527475922,37100.0,-0.22402523835253518,364.0,-0.1914439533386767,46650.0,-0.024279713454063767,11.0,-0.029558577419608545,,,False
신한은행,055550,2015-09-07,KOSPI,current_exact,1,희망퇴직,"신한은행, ‘차등형 임금피크제’ 도입 비자발적 희망퇴직 중단",40655.0,2013.2599999999998,40550.0,-0.0025827081539786523,0.0011028565520204703,43800.0,0.07735825851678757,0.06354484147179584,40450.0,-0.00504243020538675,0.019589261677430025,39800.0,-0.021030623539539994,0.006481967978694048,41100.0,0.010945763128766384,-0.015513809902039544,36100.0,-0.11204033944164304,135.0,-0.028687965679685012,44300.0,0.08965686877382861,56.0,0.07873925256926473,,,False
신한은행,055550,2016-01-08,KOSPI,current_exact,4,희망퇴직,"신한은행, 올해 은행권 첫 희망퇴직 실시",41971.666666666664,1994.8426666666667,38650.0,-0.07914069014811576,-0.012317040897915854,40000.0,-0.046976134694039606,-0.022551819192466183,40000.0,-0.046976134694039606,-0.03647271654644302,37300.0,-0.1113052456021919,-0.09038997876744737,44850.0,0.06857800897430821,0.041539619313502696,36100.0,-0.13989596156137074,12.0,-0.06500651330413143,47700.0,0.1364809593773577,348.0,0.11486655637013632,,,False
