Code,ISU_CD,Name,Market,Dept,MarketId,Close,Marcap,Stocks,source
094970,KR7094970001,제이엠티,KOSDAQ,벤처기업부,KSQ,2695,45136506800,16748240,FinanceDataReader.StockListing(KRX)
418550,KR7418550000,제이오,KOSDAQ,기술성장기업부,KSQ,4545,145520323785,32017673,FinanceDataReader.StockListing(KRX)
060230,KR7060230000,제이케이시냅스,KOSDAQ,중견기업부,KSQ,1172,13196834856,11260098,FinanceDataReader.StockListing(KRX)
420570,KR7420570004,제이투케이바이오,KOSDAQ,벤처기업부,KSQ,8230,48124785090,5847483,FinanceDataReader.StockListing(KRX)
089790,KR7089790000,제이티,KOSDAQ,벤처기업부,KSQ,4430,45697722590,10315513,FinanceDataReader.StockListing(KRX)
0010V0,KR70010V0005,제이피아이헬스케어,KOSDAQ,벤처기업부,KSQ,7200,36758880000,5105400,FinanceDataReader.StockListing(KRX)
412540,KR7412540007,제일엠앤에스,KOSDAQ,관리종목(소속부없음),KSQ,3935,81063616775,20600665,FinanceDataReader.StockListing(KRX)
199820,KR7199820002,제일일렉트릭,KOSDAQ,우량기업부,KSQ,7990,177537800000,22220000,FinanceDataReader.StockListing(KRX)
038010,KR7038010005,제일테크노스,KOSDAQ,우량기업부,KSQ,5930,53370000000,9000000,FinanceDataReader.StockListing(KRX)
080220,KR7080220007,제주반도체,KOSDAQ,우량기업부,KSQ,89300,3075744986900,34442833,FinanceDataReader.StockListing(KRX)
216080,KR7216080002,제테마,KOSDAQ,벤처기업부,KSQ,5490,204706173510,37287099,FinanceDataReader.StockListing(KRX)
337930,KR7337930002,젝시믹스,KOSDAQ,우량기업부,KSQ,3195,94816337625,29676475,FinanceDataReader.StockListing(KRX)
229000,KR7229000005,젠큐릭스,KOSDAQ,기술성장기업부,KSQ,1713,40132446645,23428165,FinanceDataReader.StockListing(KRX)
082270,KR7082270000,젬백스,KOSDAQ,벤처기업부,KSQ,11360,502898146080,44269203,FinanceDataReader.StockListing(KRX)
153890,KR7153890009,져스텍,KOSDAQ,기술성장기업부,KSQ,13960,168222257800,12050305,FinanceDataReader.StockListing(KRX)
034940,KR7034940007,조아제약,KOSDAQ,중견기업부,KSQ,583,18061239141,30979827,FinanceDataReader.StockListing(KRX)
067000,KR7067000000,조이시티,KOSDAQ,중견기업부,KSQ,1090,76194756140,69903446,FinanceDataReader.StockListing(KRX)
309930,KR7309930006,조이웍스앤코,KOSDAQ,중견기업부,KSQ,761,14653731529,19255889,FinanceDataReader.StockListing(KRX)
018700,KR7018700005,졸스,KOSDAQ,투자주의환기종목(소속부없음),KSQ,1077,12607993122,11706586,FinanceDataReader.StockListing(KRX)
033340,KR7033340001,좋은사람들,KOSDAQ,중견기업부,KSQ,552,53516708016,96950558,FinanceDataReader.StockListing(KRX)
072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,KSQ,9540,90235873980,9458687,FinanceDataReader.StockListing(KRX)
000440,KR7000440008,중앙에너비스,KOSDAQ,중견기업부,KSQ,12890,80267705700,6227130,FinanceDataReader.StockListing(KRX)
051980,KR7051980001,중앙첨단소재,KOSDAQ,중견기업부,KSQ,887,98538345883,111091709,FinanceDataReader.StockListing(KRX)
221800,KR7221800006,지구홀딩스,KOSDAQ,투자주의환기종목(소속부없음),KSQ,5600,91385565600,16318851,FinanceDataReader.StockListing(KRX)
228760,KR7228760005,지노믹트리,KOSDAQ,기술성장기업부,KSQ,11290,280660390580,24859202,FinanceDataReader.StockListing(KRX)
314130,KR7314130006,지놈앤컴퍼니,KOSDAQ,기술성장기업부,KSQ,3560,160834224680,45178153,FinanceDataReader.StockListing(KRX)
389030,KR7389030008,지니너스,KOSDAQ,기술성장기업부,KSQ,2240,88238687040,39392271,FinanceDataReader.StockListing(KRX)
263860,KR7263860009,지니언스,KOSDAQ,벤처기업부,KSQ,12670,115038532000,9079600,FinanceDataReader.StockListing(KRX)
303030,KR7303030001,지니틱스,KOSDAQ,벤처기업부,KSQ,1500,13736214000,9157476,FinanceDataReader.StockListing(KRX)
208350,KR7208350009,지란지교시큐리티,KOSDAQ,벤처기업부,KSQ,2995,24264202150,8101570,FinanceDataReader.StockListing(KRX)
446840,KR7446840001,지슨,KOSDAQ,기술성장기업부,KSQ,1059,58332984897,55083083,FinanceDataReader.StockListing(KRX)
144510,KR7144510005,지씨셀,KOSDAQ,중견기업부,KSQ,14270,225470908880,15800344,FinanceDataReader.StockListing(KRX)
340450,KR7340450006,지씨지놈,KOSDAQ,기술성장기업부,KSQ,4860,114942853980,23650793,FinanceDataReader.StockListing(KRX)
306620,KR7306620006,지아이에스,KOSDAQ,벤처기업부,KSQ,2250,107869914000,47942184,FinanceDataReader.StockListing(KRX)
358570,KR7358570000,지아이이노베이션,KOSDAQ,기술성장기업부,KSQ,8640,557418291840,64516006,FinanceDataReader.StockListing(KRX)
382480,KR7382480002,지아이텍,KOSDAQ,벤처기업부,KSQ,1840,72417137600,39357140,FinanceDataReader.StockListing(KRX)
382800,KR7382800001,지앤비에스 에코,KOSDAQ,우량기업부,KSQ,4855,154539704055,31831041,FinanceDataReader.StockListing(KRX)
051160,KR7051160000,지어소프트,KOSDAQ,중견기업부,KSQ,7170,110951663100,15474430,FinanceDataReader.StockListing(KRX)
053050,KR7053050001,지에스이,KOSDAQ,우량기업부,KSQ,1851,55507042047,29987597,FinanceDataReader.StockListing(KRX)
388610,KR7388610008,지에프씨생명과학,KOSDAQ,기술성장기업부,KSQ,5330,28384291390,5325383,FinanceDataReader.StockListing(KRX)
493330,KR7493330005,지에프아이,KOSDAQ,벤처기업부,KSQ,10800,84666740400,7839513,FinanceDataReader.StockListing(KRX)
119850,KR7119850006,지엔씨에너지,KOSDAQ,우량기업부,KSQ,29650,487710151850,16448909,FinanceDataReader.StockListing(KRX)
065060,KR7065060006,지엔코,KOSDAQ,중견기업부,KSQ,2995,17941206070,5990386,FinanceDataReader.StockListing(KRX)
204840,KR7204840003,지엘팜텍,KOSDAQ,기술성장기업부,KSQ,823,63822831938,77549006,FinanceDataReader.StockListing(KRX)
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,KSQ,10460,131948297600,12614560,FinanceDataReader.StockListing(KRX)
456160,KR7456160001,지투지바이오,KOSDAQ,기술성장기업부,KSQ,35600,592007565600,16629426,FinanceDataReader.StockListing(KRX)
388050,KR7388050007,지투파워,KOSDAQ,우량기업부,KSQ,7800,145933608600,18709437,FinanceDataReader.StockListing(KRX)
018120,KR7018120006,진로발효,KOSDAQ,우량기업부,KSQ,16490,109182268800,6621120,FinanceDataReader.StockListing(KRX)
109820,KR7109820001,진매트릭스,KOSDAQ,기술성장기업부,KSQ,1392,28387946880,20393640,FinanceDataReader.StockListing(KRX)
086060,KR7086060001,진바이오텍,KOSDAQ,중견기업부,KSQ,4440,38231006280,8610587,FinanceDataReader.StockListing(KRX)
036890,KR7036890002,진성티이씨,KOSDAQ,우량기업부,KSQ,14060,309778679380,22032623,FinanceDataReader.StockListing(KRX)
363250,KR7363250002,진시스템,KOSDAQ,기술성장기업부,KSQ,3435,29226292170,8508382,FinanceDataReader.StockListing(KRX)
007370,KR7007370000,진양제약,KOSDAQ,우량기업부,KSQ,3875,54771524625,14134587,FinanceDataReader.StockListing(KRX)
285800,KR7285800009,진영,KOSDAQ,벤처기업부,KSQ,880,15379997600,17477270,FinanceDataReader.StockListing(KRX)
085660,KR7085660009,차바이오텍,KOSDAQ,중견기업부,KSQ,10480,974355426080,92972846,FinanceDataReader.StockListing(KRX)
351870,KR7351870001,차이커뮤니케이션,KOSDAQ,중견기업부,KSQ,1929,21528878418,11160642,FinanceDataReader.StockListing(KRX)
094850,KR7094850005,참좋은여행,KOSDAQ,우량기업부,KSQ,4590,64260000000,14000000,FinanceDataReader.StockListing(KRX)
004650,KR7004650008,창해에탄올,KOSDAQ,우량기업부,KSQ,9390,86302410150,9190885,FinanceDataReader.StockListing(KRX)
0011T0,KR70011T0008,채비,KOSDAQ,기술성장기업부,KSQ,6420,301416374220,46949591,FinanceDataReader.StockListing(KRX)
278280,KR7278280003,천보,KOSDAQ,중견기업부,KSQ,36450,446622761250,12253025,FinanceDataReader.StockListing(KRX)
362320,KR7362320004,청담글로벌,KOSDAQ,중견기업부,KSQ,4600,97295934000,21151290,FinanceDataReader.StockListing(KRX)
013720,KR7013720008,청보,KOSDAQ,중견기업부,KSQ,464,28224258352,60828143,FinanceDataReader.StockListing(KRX)
066360,KR7066360009,체리부로,KOSDAQ,우량기업부,KSQ,688,32990986320,47952015,FinanceDataReader.StockListing(KRX)
047820,KR7047820006,초록뱀미디어,KOSDAQ,중견기업부,KSQ,3430,83876979900,24453930,FinanceDataReader.StockListing(KRX)
094360,KR7094360005,칩스앤미디어,KOSDAQ,벤처기업부,KSQ,12670,270571321580,21355274,FinanceDataReader.StockListing(KRX)
0082N0,KR70082N0008,카나프테라퓨틱스,KOSDAQ,기술성장기업부,KSQ,13940,184915215200,13265080,FinanceDataReader.StockListing(KRX)
016920,KR7016920001,카스,KOSDAQ,중견기업부,KSQ,964,25539770632,26493538,FinanceDataReader.StockListing(KRX)
284620,KR7284620002,카이노스메드,KOSDAQ,투자주의환기종목(소속부없음),KSQ,1087,35965517911,33086953,FinanceDataReader.StockListing(KRX)
140430,KR7140430000,카티스,KOSDAQ,중견기업부,KSQ,1839,19658003373,10689507,FinanceDataReader.StockListing(KRX)
042000,KR7042000000,카페24,KOSDAQ,우량기업부,KSQ,17430,421425485670,24178169,FinanceDataReader.StockListing(KRX)
313760,KR7313760001,캐리,KOSDAQ,관리종목(소속부없음),KSQ,468,5244963048,11207186,FinanceDataReader.StockListing(KRX)
071850,KR7071850002,캐스텍코리아,KOSDAQ,투자주의환기종목(소속부없음),KSQ,1446,35081316348,24260938,FinanceDataReader.StockListing(KRX)
198080,KR7198080004,캐프,KOSDAQ,우량기업부,KSQ,2200,47377407000,21535185,FinanceDataReader.StockListing(KRX)
210120,KR7210120002,캔버스엔,KOSDAQ,중견기업부,KSQ,930,22540854540,24237478,FinanceDataReader.StockListing(KRX)
050110,KR7050110006,캠시스,KOSDAQ,중견기업부,KSQ,827,24168928621,29224823,FinanceDataReader.StockListing(KRX)
452300,KR7452300007,캡스톤파트너스,KOSDAQ,중견기업부,KSQ,2305,32660709025,14169505,FinanceDataReader.StockListing(KRX)
451760,KR7451760003,컨텍,KOSDAQ,기술성장기업부,KSQ,9120,150550898880,16507774,FinanceDataReader.StockListing(KRX)
900310,HK0000341732,컬러레이,KOSDAQ,외국기업(소속부없음),KSQ,2030,26000920050,12808335,FinanceDataReader.StockListing(KRX)
063080,KR7063080006,컴투스홀딩스,KOSDAQ,중견기업부,KSQ,12530,82637755760,6595192,FinanceDataReader.StockListing(KRX)
307930,KR7307930008,컴퍼니케이,KOSDAQ,중견기업부,KSQ,6040,94284400000,15610000,FinanceDataReader.StockListing(KRX)
079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,KSQ,571,10950499247,19177757,FinanceDataReader.StockListing(KRX)
263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,KSQ,2280,44264376000,19414200,FinanceDataReader.StockListing(KRX)
214370,KR7214370009,케어젠,KOSDAQ,벤처기업부,KSQ,65300,3507589500000,53715000,FinanceDataReader.StockListing(KRX)
221980,KR7221980006,케이디켐,KOSDAQ,우량기업부,KSQ,9840,39702432000,4034800,FinanceDataReader.StockListing(KRX)
038530,KR7038530002,케이바이오랩스,KOSDAQ,중견기업부,KSQ,863,19972295947,23142869,FinanceDataReader.StockListing(KRX)
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,KSQ,7400,52296725000,7067125,FinanceDataReader.StockListing(KRX)
431190,KR7431190008,케이쓰리아이,KOSDAQ,기술성장기업부,KSQ,2525,18903266050,7486442,FinanceDataReader.StockListing(KRX)
115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,KSQ,8770,105240000000,12000000,FinanceDataReader.StockListing(KRX)
089150,KR7089150007,케이씨티,KOSDAQ,벤처기업부,KSQ,1933,33150950000,17150000,FinanceDataReader.StockListing(KRX)
025880,KR7025880006,케이씨피드,KOSDAQ,우량기업부,KSQ,2515,42040382870,16715858,FinanceDataReader.StockListing(KRX)
093320,KR7093320000,케이아이엔엑스,KOSDAQ,우량기업부,KSQ,125200,610976000000,4880000,FinanceDataReader.StockListing(KRX)
093640,KR7093640001,케이알엠,KOSDAQ,벤처기업부,KSQ,3500,114953006000,32843716,FinanceDataReader.StockListing(KRX)
073010,KR7073010001,케이에스피,KOSDAQ,우량기업부,KSQ,3020,121377575000,40191250,FinanceDataReader.StockListing(KRX)
105330,KR7105330005,케이엔더블유,KOSDAQ,중견기업부,KSQ,7090,113578396800,16019520,FinanceDataReader.StockListing(KRX)
053080,KR7053080008,케이엔솔,KOSDAQ,중견기업부,KSQ,9350,121548195450,12999807,FinanceDataReader.StockListing(KRX)
199430,KR7199430000,케이엔알시스템,KOSDAQ,기술성장기업부,KSQ,11270,125593364610,11144043,FinanceDataReader.StockListing(KRX)
432470,KR7432470003,케이엔에스,KOSDAQ,벤처기업부,KSQ,7640,67014687840,8771556,FinanceDataReader.StockListing(KRX)
272110,KR7272110008,케이엔제이,KOSDAQ,우량기업부,KSQ,27150,217889474250,8025395,FinanceDataReader.StockListing(KRX)
039420,KR7039420005,케이엘넷,KOSDAQ,중견기업부,KSQ,2655,60924269070,22946994,FinanceDataReader.StockListing(KRX)
083550,KR7083550004,케이엠,KOSDAQ,중견기업부,KSQ,2645,35856056425,13556165,FinanceDataReader.StockListing(KRX)
032500,KR7032500001,케이엠더블유,KOSDAQ,중견기업부,KSQ,16240,685193224240,42191701,FinanceDataReader.StockListing(KRX)
225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,KSQ,1536,8566901760,5577410,FinanceDataReader.StockListing(KRX)
102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,KSQ,3185,86725033850,27229210,FinanceDataReader.StockListing(KRX)
068100,KR7068100007,케이웨더,KOSDAQ,기술성장기업부,KSQ,2135,25465289360,11927536,FinanceDataReader.StockListing(KRX)
106080,KR7106080005,케이이엠텍,KOSDAQ,관리종목(소속부없음),KSQ,1650,9506998050,5761817,FinanceDataReader.StockListing(KRX)
455180,KR7455180000,케이지에이,KOSDAQ,벤처기업부,KSQ,1508,21049140528,13958316,FinanceDataReader.StockListing(KRX)
036030,KR7036030005,케이티알파,KOSDAQ,우량기업부,KSQ,4545,222791995845,49019141,FinanceDataReader.StockListing(KRX)
064820,KR7064820004,케이프,KOSDAQ,우량기업부,KSQ,9030,278667741450,30860215,FinanceDataReader.StockListing(KRX)
024880,KR7024880007,케이피에프,KOSDAQ,우량기업부,KSQ,3900,78634740600,20162754,FinanceDataReader.StockListing(KRX)
042040,KR7042040006,케이피엠테크,KOSDAQ,중견기업부,KSQ,4620,11415724320,2470936,FinanceDataReader.StockListing(KRX)
054410,KR7054410006,케이피티유,KOSDAQ,중견기업부,KSQ,3330,19069058520,5726444,FinanceDataReader.StockListing(KRX)
288180,KR7288180003,케이피항공산업,KOSDAQ,중견기업부,KSQ,9450,69866325900,7393262,FinanceDataReader.StockListing(KRX)
258610,KR7258610005,케일럼,KOSDAQ,중견기업부,KSQ,1141,41629456883,36485063,FinanceDataReader.StockListing(KRX)
274090,KR7274090000,켄코아에어로스페이스,KOSDAQ,기술성장기업부,KSQ,11360,156474991520,13774207,FinanceDataReader.StockListing(KRX)
089010,KR7089010003,켐트로닉스,KOSDAQ,우량기업부,KSQ,23050,386549122350,16770027,FinanceDataReader.StockListing(KRX)
220260,KR7220260004,켐트로스,KOSDAQ,벤처기업부,KSQ,3700,118666603500,32072055,FinanceDataReader.StockListing(KRX)
402030,KR7402030001,코난테크놀로지,KOSDAQ,기술성장기업부,KSQ,11940,149458806720,12517488,FinanceDataReader.StockListing(KRX)
391710,KR7391710001,코닉오토메이션,KOSDAQ,벤처기업부,KSQ,1201,51187184470,42620470,FinanceDataReader.StockListing(KRX)
046070,KR7046070009,코다코,KOSDAQ,관리종목(소속부없음),KSQ,10280,159196994920,15486089,FinanceDataReader.StockListing(KRX)
047770,KR7047770003,코데즈컴바인,KOSDAQ,중견기업부,KSQ,2875,108797480750,37842602,FinanceDataReader.StockListing(KRX)
080530,KR7080530009,코디,KOSDAQ,중견기업부,KSQ,2300,25535002500,11102175,FinanceDataReader.StockListing(KRX)
104540,KR7104540000,코렌텍,KOSDAQ,기술성장기업부,KSQ,3995,53562602950,13407410,FinanceDataReader.StockListing(KRX)
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,KSQ,1384,55360000000,40000000,FinanceDataReader.StockListing(KRX)
190650,KR7190650002,코리아에셋투자증권,KOSDAQ,우량기업부,KSQ,6810,43502280000,6388000,FinanceDataReader.StockListing(KRX)
123410,KR7123410003,코리아에프티,KOSDAQ,우량기업부,KSQ,5610,156188369040,27841064,FinanceDataReader.StockListing(KRX)
036690,KR7036690006,코맥스,KOSDAQ,관리종목(소속부없음),KSQ,2885,125692107675,43567455,FinanceDataReader.StockListing(KRX)
049430,KR7049430002,코메론,KOSDAQ,우량기업부,KSQ,19990,180869520000,9048000,FinanceDataReader.StockListing(KRX)
183300,KR7183300003,코미코,KOSDAQ,우량기업부,KSQ,77600,1594316056000,20545310,FinanceDataReader.StockListing(KRX)
041960,KR7041960006,코미팜,KOSDAQ,벤처기업부,KSQ,7800,576314661000,73886495,FinanceDataReader.StockListing(KRX)
089890,KR7089890008,코세스,KOSDAQ,우량기업부,KSQ,27250,451940214500,16584962,FinanceDataReader.StockListing(KRX)
360350,KR7360350003,코셈,KOSDAQ,기술성장기업부,KSQ,7390,42403598300,5737970,FinanceDataReader.StockListing(KRX)
082660,KR7082660002,코스나인,KOSDAQ,관리종목(소속부없음),KSQ,480,47827617120,99640869,FinanceDataReader.StockListing(KRX)
043710,KR7043710003,코스리거글로벌,KOSDAQ,중견기업부,KSQ,3695,63969694890,17312502,FinanceDataReader.StockListing(KRX)
222040,KR7222040008,코스맥스엔비티,KOSDAQ,중견기업부,KSQ,7280,150171840000,20628000,FinanceDataReader.StockListing(KRX)
439960,KR7439960006,코스모로보틱스,KOSDAQ,기술성장기업부,KSQ,13580,440679501080,32450626,FinanceDataReader.StockListing(KRX)
355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,KSQ,21000,163744350000,7797350,FinanceDataReader.StockListing(KRX)
166480,KR7166480004,코아스템켐온,KOSDAQ,벤처기업부,KSQ,2080,109970382080,52870376,FinanceDataReader.StockListing(KRX)
045970,KR7045970001,코아시아,KOSDAQ,중견기업부,KSQ,2785,73286929660,26314876,FinanceDataReader.StockListing(KRX)
196450,KR7196450001,코아시아씨엠,KOSDAQ,중견기업부,KSQ,973,44095953286,45319582,FinanceDataReader.StockListing(KRX)
384470,KR7384470001,코어라인소프트,KOSDAQ,기술성장기업부,KSQ,3000,53840076000,17946692,FinanceDataReader.StockListing(KRX)
102940,KR7102940004,코오롱생명과학,KOSDAQ,중견기업부,KSQ,42700,558968748100,13090603,FinanceDataReader.StockListing(KRX)
950160,KR8840120008,코오롱티슈진,KOSDAQ,외국기업(소속부없음),KSQ,88300,7502865128000,84970160,FinanceDataReader.StockListing(KRX)
056360,KR7056360001,코위버,KOSDAQ,벤처기업부,KSQ,5290,51825072000,9796800,FinanceDataReader.StockListing(KRX)
282880,KR7282880004,코윈테크,KOSDAQ,우량기업부,KSQ,10360,121150689520,11694082,FinanceDataReader.StockListing(KRX)
121850,KR7121850002,코이즈,KOSDAQ,관리종목(소속부없음),KSQ,1480,7484358520,5056999,FinanceDataReader.StockListing(KRX)
448710,KR7448710004,코츠테크놀로지,KOSDAQ,벤처기업부,KSQ,11390,60199475880,5285292,FinanceDataReader.StockListing(KRX)
126730,KR7126730001,코칩,KOSDAQ,벤처기업부,KSQ,15440,135410745440,8770126,FinanceDataReader.StockListing(KRX)
015710,KR7015710007,코콤,KOSDAQ,우량기업부,KSQ,2795,48997747500,17530500,FinanceDataReader.StockListing(KRX)
052330,KR7052330008,코텍,KOSDAQ,우량기업부,KSQ,11380,202126882820,17761589,FinanceDataReader.StockListing(KRX)
322780,KR7322780008,코퍼스코리아,KOSDAQ,중견기업부,KSQ,2230,20013870900,8974830,FinanceDataReader.StockListing(KRX)
294570,KR7294570007,쿠콘,KOSDAQ,우량기업부,KSQ,18940,191137404080,10091732,FinanceDataReader.StockListing(KRX)
464490,KR7464490002,쿼드메디슨,KOSDAQ,기술성장기업부,KSQ,5880,67514824440,11482113,FinanceDataReader.StockListing(KRX)
317690,KR7317690006,퀀타매트릭스,KOSDAQ,기술성장기업부,KSQ,2400,48324069600,20135029,FinanceDataReader.StockListing(KRX)
432720,KR7432720001,퀄리타스반도체,KOSDAQ,기술성장기업부,KSQ,9250,131235041000,14187572,FinanceDataReader.StockListing(KRX)
365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,KSQ,11500,254805408000,22156992,FinanceDataReader.StockListing(KRX)
348080,KR7348080003,큐라티스,KOSDAQ,중견기업부,KSQ,309,35673982329,115449781,FinanceDataReader.StockListing(KRX)
060280,KR7060280005,큐렉소,KOSDAQ,중견기업부,KSQ,8700,358960173000,41259790,FinanceDataReader.StockListing(KRX)
372320,KR7372320002,큐로셀,KOSDAQ,기술성장기업부,KSQ,31850,484945488300,15225918,FinanceDataReader.StockListing(KRX)
051780,KR7051780005,큐로홀딩스,KOSDAQ,중견기업부,KSQ,3000,19006845000,6335615,FinanceDataReader.StockListing(KRX)
115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,KSQ,20250,759597770250,37511001,FinanceDataReader.StockListing(KRX)
494120,KR7494120009,큐리오시스,KOSDAQ,기술성장기업부,KSQ,24850,189602567700,7629882,FinanceDataReader.StockListing(KRX)
445680,KR7445680002,큐리옥스바이오시스템즈,KOSDAQ,기술성장기업부,KSQ,42150,725117198250,17203255,FinanceDataReader.StockListing(KRX)
182360,KR7182360008,큐브엔터,KOSDAQ,우량기업부,KSQ,6100,94854078900,15549849,FinanceDataReader.StockListing(KRX)
405100,KR7405100009,큐알티,KOSDAQ,중견기업부,KSQ,11390,139975138390,12289301,FinanceDataReader.StockListing(KRX)
066310,KR7066310004,큐에스아이,KOSDAQ,벤처기업부,KSQ,7480,69351725080,9271621,FinanceDataReader.StockListing(KRX)
377460,KR7377460001,큐에이드,KOSDAQ,관리종목(소속부없음),KSQ,4080,253187202960,62055687,FinanceDataReader.StockListing(KRX)
016600,KR7016600009,큐캐피탈,KOSDAQ,중견기업부,KSQ,2580,36020930580,13961601,FinanceDataReader.StockListing(KRX)
355390,KR7355390006,크라우드웍스,KOSDAQ,기술성장기업부,KSQ,1738,27589609872,15874344,FinanceDataReader.StockListing(KRX)
096240,KR7096240007,크레버스,KOSDAQ,우량기업부,KSQ,8600,92348348000,10738180,FinanceDataReader.StockListing(KRX)
040350,KR7040350001,크레오에스지,KOSDAQ,벤처기업부,KSQ,8140,158897130480,19520532,FinanceDataReader.StockListing(KRX)
110790,KR7110790003,크리스에프앤씨,KOSDAQ,우량기업부,KSQ,3085,72284511600,23430960,FinanceDataReader.StockListing(KRX)
900250,KYG2115T1076,크리스탈신소재,KOSDAQ,외국기업(소속부없음),KSQ,1184,42404961184,35815001,FinanceDataReader.StockListing(KRX)
045520,KR7045520004,크린앤사이언스,KOSDAQ,중견기업부,KSQ,3010,19565000000,6500000,FinanceDataReader.StockListing(KRX)
466100,KR7466100005,클로봇,KOSDAQ,기술성장기업부,KSQ,27000,687399453000,25459239,FinanceDataReader.StockListing(KRX)
237880,KR7237880000,클리오,KOSDAQ,우량기업부,KSQ,9950,179809962350,18071353,FinanceDataReader.StockListing(KRX)
139670,KR7139670004,키네마스터,KOSDAQ,중견기업부,KSQ,1465,20684056650,14118810,FinanceDataReader.StockListing(KRX)
475430,KR7475430005,키스트론,KOSDAQ,중견기업부,KSQ,5260,93881058600,17848110,FinanceDataReader.StockListing(KRX)
487720,KR7487720005,키움제10호스팩,KOSDAQ,SPAC(소속부없음),KSQ,2030,8586900000,4230000,FinanceDataReader.StockListing(KRX)
489480,KR7489480004,키움제11호스팩,KOSDAQ,SPAC(소속부없음),KSQ,2040,13464000000,6600000,FinanceDataReader.StockListing(KRX)
466690,KR7466690005,키움히어로제1호스팩,KOSDAQ,SPAC(소속부없음),KSQ,2005,10215475000,5095000,FinanceDataReader.StockListing(KRX)
0131D0,KR70131D0001,키움히어로제2호스팩,KOSDAQ,SPAC(소속부없음),KSQ,1968,12418080000,6310000,FinanceDataReader.StockListing(KRX)
054780,KR7054780002,키이스트,KOSDAQ,중견기업부,KSQ,1424,27992697232,19657793,FinanceDataReader.StockListing(KRX)
256940,KR7256940008,킵스파마,KOSDAQ,벤처기업부,KSQ,6070,121874352290,20078147,FinanceDataReader.StockListing(KRX)
219130,KR7219130002,타이거일렉,KOSDAQ,벤처기업부,KSQ,62500,394643125000,6314290,FinanceDataReader.StockListing(KRX)
336680,KR7336680004,탑런토탈솔루션,KOSDAQ,중견기업부,KSQ,2770,108433195660,39145558,FinanceDataReader.StockListing(KRX)
360070,KR7360070007,탑머티리얼,KOSDAQ,중견기업부,KSQ,9490,77742488070,8192043,FinanceDataReader.StockListing(KRX)
065130,KR7065130007,탑엔지니어링,KOSDAQ,중견기업부,KSQ,2995,47931980000,16004000,FinanceDataReader.StockListing(KRX)
134580,KR7134580000,탑코미디어,KOSDAQ,중견기업부,KSQ,1050,51758856450,49294149,FinanceDataReader.StockListing(KRX)
323280,KR7323280008,태성,KOSDAQ,중견기업부,KSQ,38500,1175712230000,30537980,FinanceDataReader.StockListing(KRX)
053620,KR7053620001,태양,KOSDAQ,우량기업부,KSQ,6600,56760000000,8600000,FinanceDataReader.StockListing(KRX)
044490,KR7044490001,태웅,KOSDAQ,우량기업부,KSQ,27700,554204453700,20007381,FinanceDataReader.StockListing(KRX)
124560,KR7124560004,태웅로직스,KOSDAQ,우량기업부,KSQ,1876,72640241436,38720811,FinanceDataReader.StockListing(KRX)
191420,KR7191420009,테고사이언스,KOSDAQ,벤처기업부,KSQ,7000,56761838000,8108834,FinanceDataReader.StockListing(KRX)
950250,KR8826050005,테라뷰,KOSDAQ,기술성장기업부,KSQ,2700,95897873700,35517731,FinanceDataReader.StockListing(KRX)
073640,KR7073640005,테라사이언스,KOSDAQ,관리종목(소속부없음),KSQ,654,69571715580,106378770,FinanceDataReader.StockListing(KRX)
066700,KR7066700006,테라젠이텍스,KOSDAQ,중견기업부,KSQ,2010,74676275760,37152376,FinanceDataReader.StockListing(KRX)
064520,KR7064520000,테크엘,KOSDAQ,중견기업부,KSQ,1551,34666497162,22351062,FinanceDataReader.StockListing(KRX)
089030,KR7089030001,테크윙,KOSDAQ,중견기업부,KSQ,46100,1708173034500,37053645,FinanceDataReader.StockListing(KRX)
054450,KR7054450002,텔레칩스,KOSDAQ,중견기업부,KSQ,10470,158560119510,15144233,FinanceDataReader.StockListing(KRX)
200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,KSQ,2720,19454400160,7152353,FinanceDataReader.StockListing(KRX)
393210,KR7393210000,토마토시스템,KOSDAQ,기술성장기업부,KSQ,2295,35835378480,15614544,FinanceDataReader.StockListing(KRX)
475960,KR7475960001,토모큐브,KOSDAQ,기술성장기업부,KSQ,33250,444993860500,13383274,FinanceDataReader.StockListing(KRX)
215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,KSQ,1801,16118950000,8950000,FinanceDataReader.StockListing(KRX)
051360,KR7051360006,토비스,KOSDAQ,우량기업부,KSQ,16090,240028093870,14917843,FinanceDataReader.StockListing(KRX)
045340,KR7045340007,토탈소프트,KOSDAQ,벤처기업부,KSQ,6520,55798420800,8558040,FinanceDataReader.StockListing(KRX)
